Alteration_Year,BBL,BIN,borough,Comfort Station,CNSTRCT_YR,DESCRIPTION,DOITT_ID,DOITT_Source,Demolition_Year,GISPROPNUM,GROUNDELEV,HEIGHTROOF,LOCATION,MaintBy,MaintBySpec,OMPPROPID,Parks_District,SYSTEM,multipolygon,Recreation_Center,FeatureStatus
,4020180001,,QN,FALSE,,FMCP-Building,,,,Q099,,,,,,Q099,Q-15,Q099-BLG0254,"MULTIPOLYGON (((-73.84968470104616 40.74609691947541, -73.84968334047356 40.746096969929184, -73.8496819904719 40.74609705821811, -73.84968064036862 40.74609719153225, -73.84967929020439 40.74609735186153, -73.84967796481956 40.74609755004447, -73.84967663699148 40.746097781542964, -73.84967532210644 40.746098049078704, -73.84967401897639 40.74609835445104, -73.8496727406359 40.74609869317452, -73.84967147288256 40.7460990625291, -73.84967021570631 40.74609946701726, -73.8496689845036 40.74609990485807, -73.84966777454636 40.7461003724434, -73.84966658937262 40.74610087608134, -73.84966541598429 40.74610140404839, -73.84966427686385 40.74610196267741, -73.849663164903 40.746102553760146, -73.84966207298329 40.74610318359086, -73.84966101773212 40.74610382967858, -73.84965998728256 40.746104503714356, -73.84965898992299 40.74610520570912, -73.84965802800717 40.746105941969404, -73.84965710277606 40.74610668728266, -73.84965620232224 40.74610747135008, -73.84965534919323 40.746108271688406, -73.84965452797006 40.74610909998412, -73.84965374696951 40.74610994364095, -73.84965299789113 40.74611080805113, -73.84965229850147 40.746111690536324, -73.8496520443358 40.74611203690005, -73.8496516333919 40.746112598280504, -73.84965101325125 40.746113516889444, -73.84965043451515 40.74611445176156, -73.84964989838397 40.746115395694396, -73.84964939770673 40.746116369390236, -73.84964895860531 40.74611734046496, -73.8496485526142 40.74611833049359, -73.84964819633215 40.74611932959211, -73.84964788386142 40.746120327847386, -73.84964761041907 40.74612134596473, -73.8496473949944 40.746122364157834, -73.8496472269128 40.74612339051732, -73.84964709551795 40.74612442502922, -73.84964702097506 40.74612545151081, -73.84964698193491 40.74612648614328, -73.84964700445842 40.74612752355769, -73.84964706014101 40.74612855831381, -73.84964717741165 40.7461295850458, -73.84964733020333 40.74613061182413, -73.84964753037465 40.74613163055975, -73.84964778738579 40.74613264666804, -73.8496480811162 40.74613365652068, -73.84964842104634 40.74613465652808, -73.8496488095422 40.7461356475938, -73.84964924779189 40.74613662791836, -73.84964971802275 40.7461376028816, -73.84965023565763 40.74613855899608, -73.84965080306677 40.74613949536438, -73.84965141430139 40.746140424585775, -73.84965206585822 40.746141325043546, -73.84965274940032 40.746142218339045, -73.84965348034852 40.74614309188525, -73.84965425040642 40.746143949273346, -73.84965506434074 40.74614477700195, -73.84965590317223 40.74614559035494, -73.84965678943225 40.746146374053055, -73.8496577006139 40.74614713256948, -73.84965865564759 40.74614787223247, -73.84965963916105 40.746148584016915, -73.84966065588851 40.74614926882941, -73.84966170819187 40.74614992937469, -73.84966284360937 40.746150487370514, -73.84966401462509 40.74615101119353, -73.84966520821477 40.746151500826656, -73.84966642792025 40.74615196077715, -73.8496676571793 40.746152384719785, -73.84966891254815 40.7461527816812, -73.84967017746237 40.74615314623681, -73.84967145430637 40.74615347118566, -73.84967275725815 40.74615377005381, -73.84967406976544 40.7461540320136, -73.84967539774445 40.74615425887376, -73.84967672227097 40.746154441604524, -73.84967807052082 40.746154605455565, -73.84967940939798 40.74615472516953, -73.84968076967311 40.746154807090015, -73.84968211937526 40.7461548520759, -73.84968346915048 40.74615486464355, -73.84968423998154 40.74615485484347, -73.84968483320125 40.74615484751308, -73.84968618314313 40.74615478623931, -73.84968753316623 40.7461546889453, -73.84968888325034 40.74615456463612, -73.84969021922555 40.74615439618365, -73.84969154815754 40.746154200706755, -73.8496928724407 40.74615396650188, -73.84969417668871 40.74615369084755, -73.84969546914718 40.74615339266507, -73.84969674748656 40.746153054841834, -73.84969801525907 40.74615267738247, -73.84969926059583 40.746152272878575, -73.84970049296508 40.746151843143494, -73.84970170294125 40.74615136745331, -73.84970288690728 40.74615087461952, -73.84970404727787 40.74615034393358, -73.84970518523306 40.74614977719808, -73.8497062983784 40.74614918611649, -73.84970737843976 40.746148564374444, -73.84970843369322 40.74614791738584, -73.84970945348459 40.74614724423617, -73.84971045084427 40.746146542241014, -73.84971141274187 40.74614581408483, -73.84971233444107 40.74614505976147, -73.849713224212 40.746144287386265, -73.84971408089294 40.74614348705214, -73.84971451999128 40.74614304187375, -73.84971489856363 40.74614265875139, -73.84971568309767 40.74614182320334, -73.84971642862145 40.7461409596886, -73.84971713156465 40.74614007630714, -73.84971779665533 40.746139176667185, -73.84971841323714 40.74613826075474, -73.84971898487436 40.746137323171496, -73.84971951745263 40.746136379233725, -73.84972001810259 40.7461354172441, -73.84972047141964 40.74613444258562, -73.849720863177 40.74613346334432, -73.84972123366443 40.74613246516459, -73.84972154259012 40.746131463302476, -73.84972180418292 40.7461304487715, -73.84972203499893 40.74612943059836, -73.8497222030611 40.746128412343324, -73.84972233443648 40.74612738593584, -73.84972240544444 40.746126351345055, -73.84972244446513 40.746125324817086, -73.84972243614274 40.74612429012279, -73.84972237688864 40.74612326346657, -73.84972226316891 40.74612223673933, -73.84972211037609 40.74612120996108, -73.84972191138766 40.74612019122714, -73.84972166385384 40.74611917242986, -73.84972137009801 40.74611817338347, -73.84972104082318 40.746117173390175, -73.84972065351037 40.74611618232623, -73.84972022947424 40.746115199318965, -73.84971975921817 40.74611423516205, -73.84971923803033 40.74611327904326, -73.84971868364488 40.74611234269233, -73.84971808303948 40.7461114251917, -73.84971743624457 40.7461105130339, -73.84971674914983 40.74610961973416, -73.84971602885749 40.74610874620226, -73.84971526232694 40.74610789962529, -73.84971445905272 40.74610707010999, -73.84971362021484 40.746106259458976, -73.84971274461711 40.746105473073655, -73.84971183345367 40.74610470645311, -73.84971089026035 40.74610396680603, -73.84970990911712 40.74610325412461, -73.84970890424849 40.746102561223395, -73.84970786259969 40.74610190159298, -73.84970671652836 40.7461013426832, -73.84970555498948 40.746100817071955, -73.84970436259866 40.74610032113725, -73.84970314291823 40.74609985038108, -73.84970191368025 40.74609941743381, -73.84970065831835 40.74609901777119, -73.84969938157475 40.746098648697966, -73.8496981011816 40.746098322844304, -73.84969679941284 40.74609802487844, -73.8496954857306 40.74609775931538, -73.84969416250706 40.74609752435704, -73.84969282379154 40.74609733350339, -73.84969147435874 40.74609716965097, -73.84969012482037 40.746097052624805, -73.84968877522505 40.74609696081276, -73.84968741487589 40.74609691221102, -73.84968605090764 40.7460968933213, -73.84968584487561 40.74609689755498, -73.84968470104616 40.74609691947541)))",FALSE,Inactive
,4020180001,,QN,FALSE,,FMCP-Queens Wildlife Center-Coyote Exhibit,,,,Q099,,,,,,Q099,Q-15,Q099-BLG0253,"MULTIPOLYGON (((-73.84857500756664 40.74602640054905, -73.84860488667834 40.74608164636002, -73.8486528896835 40.746066629543634, -73.84862301053873 40.74601138374505, -73.84857500756664 40.74602640054905)))",FALSE,Active
,4200149999,4607781,QN,FALSE,2016,FMCP-Building,1264281,current,,Q099,14,12,,,,Q099,Q-15,Q099-BLG0252,"MULTIPOLYGON (((-73.8363271513005 40.74400574068724, -73.83632231876615 40.744006478540044, -73.83636516687656 40.74416880291567, -73.83636911700883 40.74416819978423, -73.83662593704805 40.74412898612905, -73.8365830883279 40.74396666184951, -73.8363271513005 40.74400574068724)))",FALSE,Inactive
,4020180001,4000000,QN,FALSE,,FMCP-Building,,,,Q099,,,,,,Q099,Q-15,Q099-BLG0251,"MULTIPOLYGON (((-73.84833964791976 40.74871670059333, -73.84841111065376 40.748842751348, -73.84852010770983 40.74880701132347, -73.84844864599201 40.748680960637394, -73.84833964791976 40.74871670059333)))",FALSE,Inactive
,4020180001,4543797,QN,FALSE,1939,FMCP-USTA Complex-Building,1055091,current,,Q099,12,26.48,,,,Q099,Q-15,Q099-BLG0249,"MULTIPOLYGON (((-73.84577783631376 40.750195392821254, -73.84573834953588 40.75027425140279, -73.84578017860267 40.75034776539922, -73.84588038333199 40.750376783290704, -73.84598198376433 40.75034197770437, -73.84602060545336 40.75026484595752, -73.84597405964304 40.750192451374765, -73.84587382438635 40.750163423617295, -73.84577783631376 40.750195392821254)))",FALSE,Active
,4020180001,4464058,QN,FALSE,1939,FMCP-Building,1199499,current,,Q099,28,12.75727263,,,,Q099,Q-15,Q099-BLG0248,"MULTIPOLYGON (((-73.85066985543914 40.74369453547429, -73.85072520736011 40.743809126641686, -73.85079178370894 40.74379052376662, -73.8507364316869 40.7436759335314, -73.85066985543914 40.74369453547429)))",FALSE,Active
,4020180001,4558031,QN,FALSE,1939,FMCP-Building,603094,current,,Q099,23,18,,,,Q099,Q-15,Q099-BLG0247,"MULTIPOLYGON (((-73.84901714343879 40.744045658190984, -73.84900244659535 40.7440466330847, -73.84898901090256 40.74404752408183, -73.84897541060926 40.7440484256677, -73.84894289305464 40.744050582964896, -73.84894937979291 40.74410716048865, -73.84895137214083 40.744124538404634, -73.84895576189763 40.744124246994005, -73.84896698910997 40.744123502589005, -73.84897795343355 40.744122775848346, -73.84905851675894 40.744117432484586, -73.84905003755479 40.74404347705262, -73.84901714343879 40.744045658190984)))",FALSE,Inactive
,4020180001,4558032,QN,FALSE,1939,FMCP-Building,1018233,current,,Q099,25,9.90426841,,,,Q099,Q-15,Q099-BLG0246,"MULTIPOLYGON (((-73.84849074232582 40.74410825643137, -73.84856287310024 40.744113901126646, -73.848578046432 40.744001746586385, -73.84850591577771 40.743996101900514, -73.84849074232582 40.74410825643137)))",FALSE,Active
,4020180001,4541444,QN,FALSE,1939,FMCP-Queens Wildlife Center-Zoo Entrance,229475,current,,Q099,25,18,United Nations Avenue North,,,Q099,Q-15,Q099-BLG0245,"MULTIPOLYGON (((-73.84938037282575 40.74408631354888, -73.84944848771678 40.74414583703845, -73.84949912745387 40.7441123160725, -73.84943101255189 40.74405279261261, -73.84938037282575 40.74408631354888)))",FALSE,Active
,4051070200,4439686,QN,FALSE,1985,Kissena Corridor Park-Queens Botanical Garden-Maintenance Building,1265809,current,,Q300,20,19.01,,,,Q300,Q-07,Q300-BLG0244,"MULTIPOLYGON (((-73.82930686465293 40.75127024904324, -73.82963266044476 40.75138682209936, -73.82967505705633 40.751318295844044, -73.82966775055039 40.75131568167265, -73.82934926152544 40.75120172290669, -73.82930686465293 40.75127024904324)))",FALSE,Active
,4051070200,4439687,QN,FALSE,1985,Kissena Corridor Park-Queens Botanical Garden-Horticulture Building,1266661,current,,Q300,20,20.35,,,,Q300,Q-07,Q300-BLG0243,"MULTIPOLYGON (((-73.82902549248958 40.751268117172266, -73.82934992331033 40.751384364820105, -73.82939274326836 40.751315250363554, -73.82906831389354 40.75119900283695, -73.82902549248958 40.751268117172266)))",FALSE,Active
,4020180001,4557998,QN,FALSE,,FMCP-Building,1026358,,,Q099,,,,,,Q099,Q-15,Q099-BLG0242,"MULTIPOLYGON (((-73.84589074392711 40.74926878495212, -73.84597310273121 40.74941356613815, -73.84616299961424 40.74935109056996, -73.84608064047674 40.74920630861786, -73.84589074392711 40.74926878495212)))",FALSE,Removed
,4020180001,4000000,QN,FALSE,,FMCP-Building,,,,Q099,,,,,,Q099-ZN05,Q-15,Q099-BLG0241,"MULTIPOLYGON (((-73.84856713332893 40.74935358571606, -73.84857316252096 40.74936358026953, -73.84858071700434 40.749376102751135, -73.84860195780759 40.74941131349595, -73.84867778229443 40.749384858073014, -73.84867499123413 40.74938023120127, -73.84880857774446 40.74933362256604, -73.84879198705819 40.7493061209039, -73.84879133352875 40.74930503763608, -73.84878737788809 40.74930641832404, -73.8487792500623 40.74929294506793, -73.84877404542591 40.749284316776915, -73.84875030252877 40.74924495774212, -73.84875399627212 40.7492436694638, -73.84873516547377 40.749212452959995, -73.84860452633399 40.749258032502716, -73.84859879323389 40.74924853091743, -73.8485974814665 40.749246355368285, -73.84856631509577 40.74925722944769, -73.84851897181932 40.749273747337135, -73.84856713332893 40.74935358571606)))",FALSE,Inactive
,4020180001,4557972,QN,FALSE,1939,FMCP-Building,1095405,current,,Q099,25,15.64801655,,,,Q099,Q-15,Q099-BLG0240,"MULTIPOLYGON (((-73.84849730375431 40.74380796992837, -73.84847953611857 40.74383998303138, -73.84856334458145 40.743866889677456, -73.84864806308227 40.743840866492754, -73.84861913865795 40.74378639816699, -73.84856609529754 40.74380269156892, -73.84855048149134 40.74379767862138, -73.84851019345517 40.7437847447688, -73.84849730375431 40.74380796992837)))",FALSE,Active
,4051070200,4439683,QN,FALSE,1985,Kissena Corridor Park-Queens Botanical Garden-Education Building & Greenhouse,393484,current,,Q300,19,16,,,,Q300,Q-07,Q300-BLG0239,"MULTIPOLYGON (((-73.82896753670495 40.75078605247585, -73.82894515684787 40.75082200982962, -73.82902579445444 40.75085103674467, -73.82912134548964 40.75069752042365, -73.8290368158704 40.750667092911705, -73.82897590458215 40.750764955201745, -73.82895753690008 40.75075834341704, -73.8289706494708 40.75073727570134, -73.82891034469449 40.75071556765838, -73.82863444093401 40.750616250264535, -73.82863957754829 40.750607999351054, -73.82865015968433 40.750611808932106, -73.82866183359187 40.75059305431593, -73.82863379123285 40.75058296023302, -73.82862201506376 40.7506018785866, -73.82860089575156 40.75059427659491, -73.82863594246216 40.75053797047082, -73.82870007642937 40.75056105762725, -73.82874761376543 40.75048468422153, -73.82872491987582 40.7504765152931, -73.82873799560441 40.750455506981744, -73.82865890362554 40.75042703597404, -73.82864582787987 40.75044804337599, -73.82864027005232 40.75044604318492, -73.82864463022054 40.75043903831895, -73.82863368214377 40.750430195255696, -73.82856020821647 40.75045810881866, -73.82854720812891 40.75046304766384, -73.82855194373512 40.75047074144582, -73.8285668073712 40.75049488816814, -73.82855919042888 40.75050712643663, -73.82854464283008 40.75050188994352, -73.82845597052366 40.75064435149959, -73.82851293068133 40.75066485622597, -73.8285158866246 40.750660107747564, -73.8285910677431 40.75068717094213, -73.82859641245251 40.750678584450974, -73.82886729682821 40.750776096163825, -73.82893222610058 40.750799468931696, -73.82894551109645 40.75077812411872, -73.82896753670495 40.75078605247585)))",FALSE,Active
,4020180001,4593847,QN,FALSE,1939,FMCP-USTA Complex-Red Star Cafe,1261638,current,,Q099,13,34,,,,Q099,Q-15,Q099-BLG0238,"MULTIPOLYGON (((-73.84733663051799 40.74878650303772, -73.84702653853412 40.74889127990209, -73.84711872582393 40.749049079356176, -73.8474288183973 40.748944302245974, -73.84733663051799 40.74878650303772)))",FALSE,Active
,4020180001,4000000,QN,FALSE,,FMCP-Building,,,,Q099,,,,,,Q099,Q-15,Q099-BLG0237,"MULTIPOLYGON (((-73.8473791855992 40.748136716276335, -73.8474612344735 40.74827441081521, -73.84757786619934 40.74823549129241, -73.84757075398576 40.748223876138994, -73.84764214295767 40.74819906795595, -73.84760959824507 40.74814490079555, -73.84760546310842 40.74814143107188, -73.84759923972318 40.74813620889878, -73.84758825140813 40.748127977227576, -73.84757666876638 40.748120230142405, -73.84756452962834 40.74811299380792, -73.84755187065065 40.74810628988451, -73.84753873559009 40.74810014184327, -73.8475251634796 40.74809456774576, -73.84749860609703 40.748103797008426, -73.84749434074027 40.74809669806275, -73.8473791855992 40.748136716276335)))",FALSE,Inactive
,4020180001,4558026,QN,FALSE,1939,FMCP-Building,1203704,current,,Q099,24,10.54,,,,Q099,Q-15,Q099-BLG0236,"MULTIPOLYGON (((-73.84978867267303 40.743570413500734, -73.84994475381848 40.74369860437539, -73.84998836695276 40.743691460726396, -73.84981683365059 40.74355057871281, -73.84978867267303 40.743570413500734)))",FALSE,Active
,4017870020,,QN,FALSE,,FMCP-Building,,,,Q099,,,,,,Q099,Q-15,Q099-BLG0235,"MULTIPOLYGON (((-73.84657512867877 40.755118707194036, -73.84665817174461 40.75517219800325, -73.84672844870836 40.755109107481275, -73.84664540566467 40.75505561672222, -73.84657512867877 40.755118707194036)))",FALSE,Inactive
,4020180001,4557977,QN,FALSE,1939,FMCP-Building,731888,current,,Q099,23,11,,,,Q099-18,Q-15,Q099-BLG0234,"MULTIPOLYGON (((-73.8492617714077 40.740860137053495, -73.84926407175038 40.74085807069583, -73.84926719636239 40.740860082919276, -73.8493733619724 40.74076470398585, -73.84933977980322 40.74074307847311, -73.84923425955945 40.74083787649222, -73.84923908420619 40.7408409823582, -73.8492361372974 40.74084363049798, -73.8492617714077 40.740860137053495)))",FALSE,Active
,4051070200,4439682,QN,FALSE,1985,Kissena Corridor Park-Queens Botanical Garden-Visitor & Administration Building,1055235,current,,Q300,19,22,Dahlia Avenue,,,Q300,Q-07,Q300-BLG0232,"MULTIPOLYGON (((-73.82747665966139 40.75113532604038, -73.82747606573024 40.75113558990002, -73.82743831612365 40.751152359337055, -73.82742778184532 40.75115703790103, -73.82742502794531 40.75115826206742, -73.82742532278402 40.75115872266852, -73.82742806008342 40.75116299247387, -73.82746453542723 40.7512198889536, -73.82748561776886 40.75121207260711, -73.8275406852445 40.75119165591434, -73.82766564775157 40.75114532542387, -73.82801518627214 40.75101572991066, -73.82801908340375 40.751014285912206, -73.82799847028171 40.75098213312785, -73.82801182459568 40.750977182266624, -73.82797544230398 40.750932728410966, -73.8278618678414 40.75097963187048, -73.82772895830082 40.75103451991911, -73.82772418151163 40.75102537262302, -73.8276319007559 40.75106636525167, -73.82763245581017 40.751066023889436, -73.82763143011677 40.75106657436568, -73.82747665966139 40.75113532604038)))",FALSE,Active
,4017560025,4539659,QN,FALSE,,Ps 143 Playground (louis Armstrong)-Building,1007906,,,Q415,,,,,,Q415,Q-03,Q415-BLG0250,"MULTIPOLYGON (((-73.85525605729342 40.7552134605224, -73.85528823872211 40.75527468046695, -73.85532498147664 40.75526351171101, -73.85547645174334 40.75521746894259, -73.8554449223401 40.75515748896555, -73.85544427016926 40.75515624905014, -73.85525605729342 40.7552134605224)))",FALSE,Inactive
,4020180001,4557986,QN,FALSE,1939,FMCP-Queens Wildlife Center-Building,211620,current,,Q099,25,18,,,,Q099,Q-15,Q099-BLG0231,"MULTIPOLYGON (((-73.84998668585236 40.743904346752394, -73.85000243005102 40.7439177650171, -73.8500423193999 40.74395176161201, -73.85009433969891 40.743916454673005, -73.85008628146919 40.74390958591501, -73.85015561332155 40.74386252913814, -73.85011686670406 40.74382950571741, -73.85011615522208 40.74382998746383, -73.85004476717981 40.74387844092958, -73.85003593965114 40.74387091739751, -73.84998668585236 40.743904346752394)))",FALSE,Active
,4051070200,4518265,QN,FALSE,1985,Kissena Corridor Park-Building,1265490,current,,Q300,20,13.15,,,,Q300,Q-07,Q300-BLG0230,"MULTIPOLYGON (((-73.829615778674 40.750792220823314, -73.82965563000673 40.75084743045029, -73.82979414005018 40.750789608298575, -73.82975428981675 40.75073440052184, -73.829615778674 40.750792220823314)))",FALSE,Active
,4017560025,4539660,QN,FALSE,1928,Ps 143 Playground (louis Armstrong)-Building,462426,,,Q415,,,,,,Q415,Q-03,Q415-BLG0229,"MULTIPOLYGON (((-73.85594543425226 40.755246788841816, -73.85556077172058 40.75536152786966, -73.8553486882805 40.75542478797767, -73.8554343129969 40.75559078406843, -73.85551163364015 40.75556772095211, -73.8557397275086 40.755499684498915, -73.85611918142024 40.755386498947274, -73.85603355525969 40.75522050336067, -73.85594543425226 40.755246788841816)))",FALSE,Inactive
,4020180001,4557988,QN,FALSE,1939,FMCP-USTA Complex-Food Village Kiosk 3,1005744,current,,Q099,12,14.1,,,,Q099,Q-15,Q099-BLG0228,"MULTIPOLYGON (((-73.84554471310226 40.75017306665137, -73.84563095499148 40.75014614723244, -73.84559689353866 40.7500830345463, -73.8455747121692 40.75008995762766, -73.84556877450511 40.75007895537269, -73.8454907599019 40.75010330582808, -73.84552370471269 40.75016434858266, -73.84553765770146 40.75015999353027, -73.84554471310226 40.75017306665137)))",FALSE,Active
,4020180001,4000000,QN,FALSE,,FMCP-Building,,,,Q099,,,,,,Q099,Q-15,Q099-BLG0223,"MULTIPOLYGON (((-73.8500957741254 40.74398354168914, -73.85016074432292 40.7440501404589, -73.85021889926571 40.744017322344696, -73.85015392904201 40.74395072360742, -73.8500957741254 40.74398354168914)))",FALSE,Inactive
,4020180001,4439846,QN,FALSE,,FMCP-Building,1009148,,,Q099,,,,,,Q099,Q-15,Q099-BLG0221,"MULTIPOLYGON (((-73.84792017105895 40.74945365409452, -73.84792640345293 40.74946433153476, -73.84795688488983 40.74951655257575, -73.8479587885784 40.74951981492539, -73.84852528033247 40.749328575822744, -73.84848666236333 40.749262414279514, -73.84792017105895 40.74945365409452)))",FALSE,Inactive
